lat,lon,count
43.664,-97.568,7
43.664,-97.566,6
43.664,-97.556,7
43.664,-97.554,8
43.664,-97.547,6
43.664,-97.54,6
43.664,-97.537,6
43.664,-97.53,6
43.664,-97.529,6
43.664,-97.526,9
43.664,-97.525,7
43.664,-97.524,6
43.664,-97.521,24
43.664,-97.519,7
43.664,-97.518,9
43.664,-97.516,9
43.664,-97.51,7
43.664,-97.501,8
43.664,-97.499,9
43.664,-97.497,7
43.664,-97.494,8
43.664,-97.493,6
43.664,-97.49,6
43.664,-97.485,11
43.664,-97.117,10
43.665,-97.809,12
43.665,-97.806,8
43.665,-97.798,7
43.665,-97.792,20
43.665,-97.791,9
43.665,-97.79,14
43.665,-97.752,10
43.665,-97.745,8
43.665,-97.744,9
43.665,-97.742,7
43.665,-97.738,7
43.665,-97.737,8
43.665,-97.735,6
43.665,-97.734,18
43.665,-97.731,10
43.665,-97.726,7
43.665,-97.725,14
43.665,-97.723,6
43.665,-97.719,7
43.665,-97.718,6
43.665,-97.715,8
43.665,-97.714,6
43.665,-97.712,16
43.665,-97.705,6
43.665,-97.699,7
43.665,-97.682,6
43.665,-97.681,28
43.665,-97.677,6
43.665,-97.676,6
43.665,-97.674,6
43.665,-97.672,7
43.665,-97.668,12
43.665,-97.663,13
43.665,-97.659,6
43.665,-97.653,7
43.665,-97.64,10
43.665,-97.638,16
43.665,-97.636,7
43.665,-97.633,6
43.665,-97.63,8
43.665,-97.629,9
43.665,-97.628,27
43.665,-97.627,20
43.665,-97.626,7
43.665,-97.625,11
43.665,-97.624,17
43.665,-97.61,6
43.665,-97.609,18
43.665,-97.606,6
43.665,-97.602,7
43.665,-97.598,10
43.665,-97.596,13
43.665,-97.59,14
43.665,-97.588,7
43.665,-97.587,7
43.665,-97.586,23
43.665,-97.585,6
43.665,-97.583,22
43.665,-97.582,7
43.665,-97.581,7
43.665,-97.579,6
43.665,-97.578,44
43.665,-97.577,27
43.665,-97.573,18
43.665,-97.473,8
43.665,-97.471,6
43.665,-97.469,7
43.665,-97.465,10
43.665,-97.464,24
43.665,-97.463,7
43.665,-97.458,6
43.665,-97.455,7
43.665,-97.422,21
43.665,-97.421,10
43.665,-97.233,29
43.665,-97.223,19
43.665,-97.189,6
43.665,-96.78,8
43.666,-97.803,7
43.666,-97.639,8
43.666,-97.447,6
43.666,-97.441,13
43.666,-97.44,7
43.666,-97.435,6
43.666,-97.434,10
43.666,-97.432,7
43.666,-97.426,7
43.666,-97.425,9
43.666,-97.423,7
43.666,-97.422,17
43.666,-97.421,25
43.666,-97.42,6
43.666,-97.414,25
43.666,-97.413,6
43.666,-97.408,8
43.666,-97.406,11
43.666,-97.401,15
43.666,-97.396,8
43.666,-97.393,6
43.666,-97.392,7
43.666,-97.386,6
43.666,-97.378,13
43.666,-97.375,8
43.666,-97.372,6
43.666,-97.368,21
43.666,-97.36,6
43.666,-97.358,12
43.666,-97.356,22
43.666,-97.352,6
43.666,-97.345,8
43.666,-97.333,6
43.666,-97.332,9
43.666,-97.321,28
43.666,-97.319,6
43.666,-97.314,6
43.666,-97.31,12
43.666,-97.309,6
43.666,-97.306,16
43.666,-97.304,14
43.666,-97.303,10
43.666,-97.302,8
43.666,-97.301,8
43.666,-97.299,10
43.666,-97.297,7
43.666,-97.292,7
43.666,-97.291,8
43.666,-97.288,11
43.666,-97.286,7
43.666,-97.279,6
43.666,-97.276,25
43.666,-97.275,6
43.666,-97.269,12
43.666,-97.268,7
43.666,-97.267,11
43.666,-97.266,6
43.666,-97.265,7
43.666,-97.261,8
43.666,-97.258,11
43.666,-97.257,6
43.666,-97.255,9
43.666,-97.251,8
43.666,-97.248,8
43.666,-97.245,9
43.666,-97.204,7
43.666,-97.203,16
43.666,-97.198,28
43.666,-97.193,12
43.666,-97.191,18
43.666,-97.184,12
43.666,-97.18,11
43.666,-97.179,9
43.666,-97.178,6
43.666,-97.166,9
43.666,-97.159,11
43.666,-97.154,6
43.666,-97.149,14
43.666,-97.145,6
43.666,-97.143,7
43.666,-97.142,6
43.666,-97.139,9
43.666,-97.131,9
43.666,-97.13,7
43.666,-97.126,11
43.667,-97.819,8
43.667,-97.385,8
43.667,-97.376,7
43.667,-97.218,7
43.667,-97.167,9
43.667,-97.166,6
43.668,-97.823,6
43.668,-97.756,12
43.668,-96.781,8
43.669,-97.069,9
43.67,-101.84,35
43.67,-97.25,6
43.67,-97.069,17
43.671,-97.831,13
43.672,-96.89,10
43.672,-96.889,66
43.672,-96.781,9
43.673,-97.835,12
43.674,-97.837,8
43.675,-98.029,28
43.675,-97.839,7
43.676,-101.538,8
43.676,-98.006,8
43.676,-97.843,6
43.677,-103.261,9
43.677,-97.844,20
43.677,-96.795,377
43.678,-97.847,11
43.678,-97.503,20
43.678,-96.781,7
43.679,-97.849,12
43.68,-97.851,8
43.68,-96.695,12
43.681,-97.853,7
43.681,-96.781,7
43.681,-96.571,6
43.682,-97.858,16
43.682,-97.855,6
43.682,-97.849,7
43.683,-98.435,10
43.683,-97.857,11
43.684,-103.221,8
43.684,-103.207,12
43.684,-98.01,12
43.684,-98.009,14
43.684,-98.008,8
43.684,-98.006,6
43.684,-97.859,17
43.685,-98.016,6
43.685,-98.015,33
43.685,-98.014,6
43.685,-98.012,10
43.685,-98.011,6
43.685,-98.01,28
43.685,-98.009,22
43.686,-98.017,30
43.686,-98.016,17
43.686,-98.015,16
43.686,-98.01,43
43.686,-97.166,11
43.686,-96.781,7
43.687,-98.714,97
43.687,-98.021,16
43.687,-98.015,11
43.687,-98.014,30
43.687,-98.013,9
43.687,-98.012,13
43.687,-98.011,26
43.687,-98.01,19
43.687,-98.008,6
43.688,-98.054,42
43.688,-98.017,32
43.688,-98.015,15
43.688,-98.014,8
43.688,-98.013,6
43.688,-98.012,12
43.688,-98.008,9
43.688,-97.869,8
43.688,-97.866,15
43.688,-97.865,9
43.688,-97.39,16
43.688,-97.389,6
43.688,-96.704,31
43.688,-96.613,8
43.688,-96.49,25
43.689,-98.444,20
43.689,-98.035,11
43.689,-98.017,13
43.689,-98.011,159
43.689,-98.01,11
43.689,-98.009,8
43.689,-98.008,97
43.689,-98.007,120
43.689,-98,11
43.689,-97.867,6
43.689,-97.39,41
43.69,-98.445,40
43.69,-98.444,11
43.69,-98.017,12
43.69,-98.01,6
43.69,-98.009,9
43.69,-98.008,63
43.69,-98.007,237
43.69,-98.005,20
43.69,-97.869,6
43.69,-96.95,8
43.691,-98.445,56
43.691,-98.444,24
43.691,-98.052,12
43.691,-98.05,7
43.691,-98.049,6
43.691,-98.046,8
43.691,-98.043,6
43.691,-98.04,8
43.691,-98.037,7
43.691,-98.029,6
43.691,-98.028,11
43.691,-98.016,17
43.691,-98.014,22
43.691,-98.013,292
43.691,-98.011,15
43.691,-98.008,28
43.691,-98.005,7
43.691,-97.871,8
43.691,-96.781,14
43.692,-101.98,18
43.692,-101.93,11
43.692,-98.445,15
43.692,-98.444,42
43.692,-98.059,6
43.692,-98.058,9
43.692,-98.054,6
43.692,-98.016,23
43.692,-98.015,58
43.692,-98.012,52
43.692,-98.003,21
43.692,-97.999,6
43.692,-97.981,11
43.692,-97.979,15
43.692,-97.973,10
43.692,-96.781,14
43.693,-98.444,14
43.693,-98.071,9
43.693,-98.07,6
43.693,-98.069,7
43.693,-98.067,11
43.693,-98.066,20
43.693,-98.065,6
43.693,-98.064,9
43.693,-98.027,7
43.693,-98.026,7
43.693,-98.016,6
43.693,-98.015,45
43.693,-98.014,15
43.693,-98.012,10
43.693,-98.011,44
43.693,-98.01,17
43.693,-97.972,13
43.693,-97.97,9
43.693,-97.969,6
43.693,-97.965,6
43.693,-97.964,8
43.693,-96.571,7
43.694,-101.541,6
43.694,-98.447,6
43.694,-98.446,9
43.694,-98.442,19
43.694,-98.441,7
43.694,-98.435,11
43.694,-98.43,9
43.694,-98.425,16
43.694,-98.423,10
43.694,-98.413,11
43.694,-98.131,10
43.694,-98.13,9
43.694,-98.129,6
43.694,-98.124,7
43.694,-98.123,8
43.694,-98.122,15
43.694,-98.117,8
43.694,-98.113,8
43.694,-98.111,7
43.694,-98.11,10
43.694,-98.109,10
43.694,-98.107,10
43.694,-98.106,9
43.694,-98.104,6
43.694,-98.094,16
43.694,-98.093,7
43.694,-98.087,8
43.694,-98.082,8
43.694,-98.081,7
43.694,-98.017,9
43.694,-98.016,27
43.694,-98.015,36
43.694,-98.014,8
43.694,-98.013,6
43.694,-98.012,16
43.694,-98.011,38
43.694,-97.982,8
43.694,-97.952,9
43.694,-97.95,6
43.694,-97.949,22
43.694,-97.93,9
43.694,-97.922,6
43.694,-97.911,6
43.694,-97.905,7
43.694,-97.88,6
43.695,-98.449,6
43.695,-98.447,8
43.695,-98.446,7
43.695,-98.444,6
43.695,-98.436,7
43.695,-98.42,8
43.695,-98.418,11
43.695,-98.416,9
43.695,-98.415,11
43.695,-98.399,8
43.695,-98.396,11
43.695,-98.381,7
43.695,-98.38,11
43.695,-98.379,9
43.695,-98.375,12
43.695,-98.374,7
43.695,-98.37,6
43.695,-98.367,6
43.695,-98.366,8
43.695,-98.365,10
43.695,-98.364,9
43.695,-98.362,6
43.695,-98.361,17
43.695,-98.357,9
43.695,-98.355,7
43.695,-98.353,10
43.695,-98.352,7
43.695,-98.351,6
43.695,-98.347,9
43.695,-98.343,9
43.695,-98.333,7
43.695,-98.324,25
43.695,-98.316,6
43.695,-98.315,14
43.695,-98.307,16
43.695,-98.3,7
43.695,-98.29,6
43.695,-98.279,8
43.695,-98.276,7
43.695,-98.275,19
43.695,-98.274,20
43.695,-98.268,6
43.695,-98.266,7
43.695,-98.263,7
43.695,-98.258,19
43.695,-98.255,9
43.695,-98.253,6
43.695,-98.248,7
43.695,-98.238,8
43.695,-98.236,7
43.695,-98.233,9
43.695,-98.227,16
43.695,-98.226,19
43.695,-98.225,6
43.695,-98.224,15
43.695,-98.223,6
43.695,-98.22,10
43.695,-98.219,9
43.695,-98.204,6
43.695,-98.199,12
43.695,-98.198,6
43.695,-98.197,7
43.695,-98.192,15
43.695,-98.19,8
43.695,-98.189,6
43.695,-98.187,6
43.695,-98.18,14
43.695,-98.179,6
43.695,-98.174,7
43.695,-98.172,6
43.695,-98.167,8
43.695,-98.159,9
43.695,-98.157,6
43.695,-98.155,7
43.695,-98.153,6
43.695,-98.151,12
43.695,-98.149,6
43.695,-98.14,6
43.695,-98.137,10
43.695,-98.135,7
43.695,-98.032,8
43.695,-98.017,146
43.695,-98.016,17
43.695,-98.015,18
43.695,-98.014,27
43.695,-98.013,59
43.695,-97.967,12
43.695,-97.946,7
43.695,-97.939,10
43.695,-97.933,6
43.695,-97.92,13
43.695,-97.903,8
43.695,-97.896,6
43.695,-97.894,7
43.695,-97.893,21
43.695,-97.89,6
43.696,-98.553,56
43.696,-98.549,49
43.696,-98.461,6
43.696,-98.438,6
43.696,-98.375,7
43.696,-98.317,22
43.696,-98.31,14
43.696,-98.304,11
43.696,-98.297,6
43.696,-98.296,12
43.696,-98.289,7
43.696,-98.241,6
43.696,-98.228,9
43.696,-98.198,6
43.696,-98.131,9
43.696,-98.03,8
43.696,-98.017,34
43.696,-98.016,6
43.696,-98.013,11
43.696,-97.935,6
43.696,-96.923,549
43.696,-96.781,14
43.697,-98.463,10
43.697,-98.462,12
43.697,-98.189,11
43.697,-98.048,11
43.697,-98.047,20
43.697,-98.03,76
43.697,-98.029,6
43.697,-98.018,6
43.697,-98.017,7
43.698,-98.467,9
43.698,-98.019,142
43.698,-98.018,41
43.698,-96.781,6
43.699,-99.1,9
43.699,-98.018,50
43.699,-97.8,8
43.7,-103.24,8
43.7,-103.2,28
43.7,-99.099,83
43.7,-98.799,33
43.7,-98.472,13
43.7,-98.046,9
43.7,-98.035,38
43.7,-98.034,32
43.7,-98.024,15
43.7,-98.018,26
43.7,-98.017,29
43.7,-97.799,14
43.701,-98.476,6
43.701,-98.474,9
43.701,-98.405,9
43.701,-98.047,12
43.701,-98.046,10
43.701,-98.035,6
43.701,-98.034,6
43.701,-98.019,7
43.701,-98.018,13
43.701,-97.957,18
43.701,-97.956,53
43.701,-96.781,12
43.701,-96.707,6
43.702,-98.479,7
43.702,-98.048,9
43.702,-98.047,32
43.702,-98.046,16
43.702,-98.045,11
43.702,-98.038,9
43.702,-98.031,14
43.702,-98.029,15
43.702,-98.021,8
43.702,-98.018,9
43.702,-98.011,142
43.702,-98.007,7
43.702,-97.183,119
43.702,-96.782,7
43.703,-96.781,6
43.703,-96.679,6
43.703,-96.665,10
43.703,-96.642,13
43.704,-103.599,7
43.704,-103.229,6
43.704,-98.081,31
43.704,-98.047,7
43.704,-98.037,8
43.704,-98.035,14
43.704,-98.029,7
43.705,-98.032,88
43.705,-98.03,10
43.705,-96.781,6
43.706,-103.599,19
43.706,-98.492,6
43.706,-98.49,6
43.706,-98.473,15
43.706,-98.013,8
43.706,-97.188,6
43.707,-98.625,7
43.707,-98.494,8
43.707,-98.485,8
43.707,-98.481,9
43.707,-98.48,6
43.707,-98.054,8
43.707,-98.035,14
43.707,-97.248,11
43.708,-98.667,7
43.708,-98.666,7
43.708,-98.664,6
43.708,-98.662,10
43.708,-98.661,13
43.708,-98.66,9
43.708,-98.658,7
43.708,-98.653,6
43.708,-98.644,6
43.708,-98.641,6
43.708,-98.638,14
43.708,-98.637,7
43.708,-98.636,10
43.708,-98.634,10
43.708,-98.63,13
43.708,-98.629,7
43.708,-98.628,6
43.708,-98.626,11
43.708,-98.625,30
43.708,-98.624,14
43.708,-98.621,7
43.708,-98.62,6
43.708,-98.619,19
43.708,-98.618,8
43.708,-98.615,9
43.708,-98.612,8
43.708,-98.611,8
43.708,-98.608,10
43.708,-98.603,6
43.708,-98.602,7
43.708,-98.598,6
43.708,-98.597,12
43.708,-98.596,8
43.708,-98.588,7
43.708,-98.584,12
43.708,-98.582,22
43.708,-98.581,12
43.708,-98.58,10
43.708,-98.576,12
43.708,-98.573,11
43.708,-98.572,8
43.708,-98.571,9
43.708,-98.569,18
43.708,-98.568,7
43.708,-98.567,6
43.708,-98.566,8
43.708,-98.565,8
43.708,-98.564,6
43.708,-98.563,29
43.708,-98.561,6
43.708,-98.56,10
43.708,-98.556,10
43.708,-98.555,11
43.708,-98.554,6
43.708,-98.553,11
43.708,-98.551,6
43.708,-98.55,7
43.708,-98.549,6
43.708,-98.548,25
43.708,-98.545,10
43.708,-98.542,7
43.708,-98.541,7
43.708,-98.54,7
43.708,-98.537,10
43.708,-98.533,9
43.708,-98.527,27
43.708,-98.525,9
43.708,-98.524,10
43.708,-98.522,9
43.708,-98.521,11
43.708,-98.519,6
43.708,-98.515,7
43.708,-98.514,11
43.708,-98.499,15
43.708,-98.496,6
43.708,-98.482,11
43.708,-98.052,13
43.708,-98.051,9
43.708,-98.05,12
43.708,-98.035,191
43.708,-98.03,161
43.708,-97.192,89
43.709,-98.674,7
43.709,-98.673,9
43.709,-98.672,6
43.709,-98.616,55
43.709,-98.615,9
43.709,-98.497,9
43.709,-98.076,10
43.709,-98.047,19
43.709,-98.035,90
43.709,-98.029,107
43.709,-98.015,105
43.709,-98.013,9
43.709,-98.002,15
43.709,-96.934,8
43.709,-96.511,8
43.71,-103.644,15
43.71,-98.678,21
43.71,-98.024,6
43.71,-98.014,191
43.71,-98.013,114
43.71,-96.506,13
43.71,-96.505,8
43.711,-98.683,6
43.711,-98.682,6
43.711,-98.681,7
43.711,-98.68,10
43.711,-98.479,6
43.711,-98.031,51
43.711,-98.022,11
43.711,-98.013,8
43.711,-98.012,110
43.711,-97.388,10
43.711,-96.781,8
43.711,-96.515,47
43.712,-98.49,33
43.712,-98.474,29
43.712,-98.267,8
43.712,-98.254,86
43.712,-98.051,12
43.712,-98.028,13
43.712,-98.018,46
43.712,-97.388,9
43.713,-103.456,17
43.713,-98.688,15
43.713,-98.683,11
43.713,-98.035,13
43.713,-98.03,10
43.713,-98.029,71
43.714,-101.957,92
43.714,-98.694,12
43.714,-98.692,8
43.714,-98.691,7
43.714,-98.689,14
43.714,-98.025,47
43.714,-98.007,9
43.714,-98.004,15
43.714,-96.519,8
43.715,-103.486,6
43.715,-103.484,14
43.715,-98.696,7
43.715,-98.695,7
43.715,-98.693,9
43.715,-98.477,13
43.715,-98.474,18
43.715,-98.473,88
43.715,-98.032,390
43.715,-98.027,18
43.715,-98.025,8
43.716,-103.487,33
43.716,-103.486,27
43.716,-103.485,7
43.716,-103.484,18
43.716,-103.483,20
43.716,-103.482,9
43.716,-103.226,7
43.716,-98.717,10
43.716,-98.707,10
43.716,-98.706,6
43.716,-98.705,10
43.716,-98.7,12
43.716,-98.697,12
43.716,-98.075,7
43.716,-97.561,14
43.716,-97.389,19
43.716,-97.365,6
43.716,-96.781,6
43.717,-103.487,6
43.717,-98.716,14
43.717,-98.713,11
43.717,-98.712,7
43.717,-98.711,9
43.717,-98.706,6
43.717,-98.044,7
43.717,-98.015,40
43.717,-97.465,23
43.717,-97.46,21
43.717,-97.458,16
43.717,-97.416,7
43.717,-97.388,6
43.718,-103.488,12
43.718,-103.481,19
43.718,-103.48,23
43.718,-103.477,6
43.718,-103.218,12
43.718,-98.729,7
43.718,-98.728,7
43.718,-98.727,9
43.718,-98.725,8
43.718,-98.722,6
43.718,-98.721,14
43.718,-98.709,39
43.718,-98.046,23
43.718,-97.384,119
43.719,-103.481,40
43.719,-103.48,8
43.719,-103.479,9
43.719,-98.736,17
43.719,-98.733,9
43.719,-98.731,22
43.719,-98.708,18
43.719,-98.707,12
43.719,-98.018,121
43.719,-98.017,34
43.719,-98.013,105
43.719,-96.781,12
43.72,-98.741,10
43.72,-98.018,30
43.72,-98.017,14
43.72,-96.869,8
43.721,-103.761,8
43.721,-103.243,22
43.721,-98.029,13
43.721,-96.87,7
43.721,-96.781,7
43.722,-98.631,10
43.722,-97.379,20
43.722,-96.87,42
43.722,-96.781,7
43.723,-98.748,8
43.723,-98.747,7
43.723,-98.02,8
43.723,-97.388,7
43.723,-96.87,21
43.723,-96.869,13
43.723,-96.868,16
43.724,-98.749,7
43.724,-98.713,7
43.724,-96.87,9
43.725,-98.75,11
43.725,-98.713,294
43.725,-98.032,57
43.725,-98.028,14
43.725,-97.824,83
43.725,-97.823,11
43.725,-97.381,109
43.725,-97.38,73
43.725,-96.909,8
43.726,-101.984,8
43.726,-98.753,7
43.726,-98.748,7
43.726,-98.713,31
43.726,-98.025,8
43.726,-97.823,50
43.727,-102.907,13
43.727,-98.752,6
43.727,-98.028,25
43.727,-97.823,231
43.727,-97.39,22
43.728,-103.854,7
43.728,-101.978,53
43.728,-98.755,8
43.728,-98.754,13
43.728,-98.148,31
43.728,-98.048,10
43.728,-96.781,6
43.729,-101.978,601
43.729,-101.977,12
43.729,-101.974,13
43.729,-98.758,19
43.729,-98.756,6
43.73,-103.609,10
43.73,-101.976,8
43.73,-98.025,6
43.73,-97.392,72
43.73,-96.781,7
43.73,-96.75,18
43.731,-103.669,19
43.731,-98.024,8
43.731,-96.62,28
43.731,-96.617,96
43.732,-98.761,13
43.732,-98.044,28
43.732,-96.781,9
43.733,-98.763,8
43.733,-98.712,6
43.733,-96.919,6
43.733,-96.781,9
43.734,-98.765,8
43.734,-98.028,15
43.734,-98.027,57
43.735,-103.671,12
43.735,-98.957,6
43.735,-98.769,8
43.735,-98.768,6
43.735,-98.029,28
43.735,-96.781,15
43.736,-103.671,18
43.736,-103.67,8
43.736,-98.957,64
43.736,-98.956,12
43.736,-98.955,24
43.736,-98.954,8
43.736,-98.833,7
43.736,-98.773,10
43.736,-98.771,7
43.736,-96.781,6
43.737,-103.648,36
43.737,-101.962,9
43.737,-98.985,6
43.737,-98.982,6
43.737,-98.975,6
43.737,-98.971,7
43.737,-98.969,6
43.737,-98.962,7
43.737,-98.96,7
43.737,-98.958,11
43.737,-98.937,6
43.737,-98.931,8
43.737,-98.926,13
43.737,-98.92,7
43.737,-98.919,7
43.737,-98.917,6
43.737,-98.915,10
43.737,-98.913,6
43.737,-98.911,7
43.737,-98.91,7
43.737,-98.906,9
43.737,-98.904,7
43.737,-98.897,7
43.737,-98.896,6
43.737,-98.895,6
43.737,-98.893,17
43.737,-98.884,8
43.737,-98.881,13
43.737,-98.858,8
43.737,-98.855,8
43.737,-98.846,6
43.737,-98.843,8
43.737,-98.811,7
43.737,-98.809,6
43.737,-98.806,7
43.737,-98.798,6
43.737,-98.795,14
43.737,-98.791,18
43.737,-98.787,8
43.737,-98.786,13
43.737,-98.784,8
43.737,-98.782,8
43.737,-98.777,6
43.737,-98.776,6
43.737,-98.469,33
43.737,-98.047,49
43.738,-103.679,19
43.738,-103.653,7
43.738,-103.648,266
43.738,-98.983,7
43.738,-98.965,7
43.738,-98.959,6
43.738,-98.958,8
43.738,-98.955,10
43.738,-98.947,16
43.738,-98.94,11
43.738,-98.939,13
43.738,-98.93,24
43.738,-98.926,6
43.738,-98.886,6
43.738,-98.875,8
43.738,-98.874,9
43.738,-98.873,7
43.738,-98.87,27
43.738,-98.863,22
43.738,-98.859,38
43.738,-98.855,8
43.738,-98.85,7
43.738,-98.838,8
43.738,-98.837,15
43.738,-98.835,7
43.738,-98.828,7
43.738,-98.824,6
43.738,-98.812,8
43.738,-98.809,6
43.738,-98.805,22
43.738,-98.799,12
43.738,-97.376,26
43.738,-96.781,14
43.739,-98.995,13
43.739,-98.994,7
43.739,-98.974,8
43.739,-98.959,92
43.739,-98.958,15
43.739,-98.957,34
43.739,-98.952,12
43.739,-98.949,12
43.739,-98.948,13
43.739,-97.39,10
43.74,-101.527,8
43.74,-98.983,39
43.74,-98.958,13
43.74,-98.957,9
43.74,-98.033,6
43.74,-97.39,29
43.741,-103.219,8
43.741,-99.002,15
43.741,-98.956,11
43.741,-96.712,7
43.742,-103.644,150
43.742,-103.52,6
43.742,-103.219,39
43.742,-101.956,8
43.742,-101.951,34
43.742,-99.007,310
43.742,-99.004,7
43.742,-98.445,8
43.742,-98.006,9
43.742,-98.005,27
43.743,-103.644,111
43.743,-103.518,14
43.743,-99.06,20
43.743,-98.184,7
43.744,-103.518,31
43.744,-99.011,6
43.744,-99.01,13
43.744,-98.967,6
43.744,-96.781,9
43.745,-99.017,6
43.745,-98.958,50
43.745,-98.855,6
43.746,-101.958,7
43.746,-99.018,6
43.746,-98.986,35
43.746,-98.957,13
43.746,-98.445,6
43.746,-97.787,41
43.747,-103.61,60
43.747,-101.945,17
43.747,-101.944,6
43.747,-101.94,6
43.747,-98.957,15
43.748,-103.586,9
43.748,-101.963,77
43.748,-101.945,7
43.748,-101.941,10
43.748,-99.221,41
43.748,-99.029,10
43.748,-99.028,7
43.748,-98.072,22
43.748,-96.781,6
43.749,-103.646,30
43.749,-103.643,8
43.749,-103.24,11
43.749,-101.942,7
43.749,-101.941,28
43.749,-99.319,9
43.749,-99.03,7
43.749,-98.44,22
43.749,-96.781,6
43.75,-103.646,28
43.75,-103.582,6
43.75,-101.958,25
43.75,-101.954,29
43.75,-101.946,6
43.75,-101.931,12
43.75,-101.93,39
43.75,-101.929,41
43.75,-99.319,10
43.75,-99.041,7
43.75,-99.037,14
43.75,-98.439,36
43.75,-96.781,6
43.75,-96.508,7
43.751,-103.583,6
43.751,-103.582,26
43.751,-101.957,6
43.751,-101.931,8
43.751,-101.929,6
43.751,-99.214,8
43.751,-99.21,9
43.751,-99.205,9
43.751,-99.204,8
43.751,-99.162,8
43.751,-99.161,6
43.751,-99.153,7
43.751,-99.148,8
43.751,-99.141,6
43.751,-99.075,26
43.751,-99.058,11
43.751,-99.055,18
43.751,-99.054,6
43.751,-99.052,7
43.751,-99.05,7
43.751,-99.049,9
43.751,-98.068,18
43.751,-96.781,10
43.752,-99.26,6
43.752,-99.259,14
43.752,-99.257,7
43.752,-99.256,8
43.752,-99.251,15
43.752,-99.249,8
43.752,-99.242,11
43.752,-99.241,7
43.752,-99.238,10
43.752,-99.235,6
43.752,-99.222,22
43.752,-99.199,7
43.752,-99.195,8
43.752,-99.188,7
43.752,-99.177,6
43.752,-99.172,7
43.752,-99.166,21
43.752,-99.14,9
43.752,-99.118,6
43.752,-99.111,16
43.752,-99.107,11
43.752,-99.103,7
43.752,-99.101,9
43.752,-99.097,6
43.752,-99.096,8
43.752,-99.093,13
43.752,-99.088,6
43.752,-99.086,12
43.752,-99.084,6
43.752,-99.079,14
43.752,-99.078,11
43.752,-99.077,11
43.752,-99.076,10
43.752,-99.075,15
43.752,-99.067,8
43.752,-99.065,7
43.752,-99.064,14
43.752,-99.062,8
43.752,-96.781,34
43.753,-101.963,8
43.753,-101.929,9
43.753,-99.264,8
43.753,-99.184,15
43.753,-99.181,9
43.753,-99.177,7
43.753,-96.823,7
43.754,-99.266,318
43.754,-99.179,6
43.754,-96.781,8
43.755,-103.625,6
43.755,-99.27,10
43.755,-99.269,6
43.755,-99.268,7
43.755,-99.197,10
43.755,-99.196,13
43.755,-98.028,13
43.756,-101.981,8
43.756,-99.272,10
43.756,-99.189,6
43.756,-96.781,7
43.757,-103.372,71
43.757,-103.219,9
43.757,-99.275,22
43.757,-99.274,11
43.757,-96.782,11
43.758,-103.554,64
43.758,-103.219,6
43.758,-101.974,6
43.758,-99.277,13
43.758,-99.197,7
43.758,-98.189,12
43.758,-98.188,10
43.758,-98.187,6
43.758,-96.782,6
43.759,-103.634,8
43.759,-103.633,8
43.759,-103.219,12
43.759,-101.926,9
43.759,-99.281,11
43.759,-97.388,6
43.759,-96.733,9
43.76,-103.622,6
43.76,-103.375,33
43.76,-103.374,33
43.76,-103.373,8
